player_id,Player,DraftYear,Pick,PickBand,text_profile
1687,Bennie Lenox,1964,39,SecondRound,"Giocatore: Bennie Lenox. Provenienza: Texas A&M. Scelto al Draft NBA 1964 con la pick 39. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1688,Lou Skurcenski,1964,40,SecondRound,"Giocatore: Lou Skurcenski. Provenienza: Westminster College of Pennsylvania. Scelto al Draft NBA 1964 con la pick 40. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1689,John Savage,1964,41,SecondRound,"Giocatore: John Savage. Provenienza: University of North Texas. Scelto al Draft NBA 1964 con la pick 41. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1690,John Tresvant,1964,42,SecondRound,"Giocatore: John Tresvant. Provenienza: Seattle University. Scelto al Draft NBA 1964 con la pick 42. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.3%, tiratore di liberi migliorabile. Rimbalzi: 3546.0 a partita, forte rimbalzista. Assist: 806.0 a partita, ottimo playmaker e passatore. Segna in media 5118.0 punti a partita. Win Shares in carriera: 24.4."
1691,Roger Suttner,1964,43,SecondRound,"Giocatore: Roger Suttner. Provenienza: Kansas State. Scelto al Draft NBA 1964 con la pick 43. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1692,George Kirk,1964,44,SecondRound,"Giocatore: George Kirk. Provenienza: Memphis. Scelto al Draft NBA 1964 con la pick 44. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1693,Nick Werkman,1964,45,SecondRound,"Giocatore: Nick Werkman. Provenienza: Seton Hall. Scelto al Draft NBA 1964 con la pick 45. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1694,Tom Lavelle,1964,46,SecondRound,"Giocatore: Tom Lavelle. Provenienza: Western Carolina University. Scelto al Draft NBA 1964 con la pick 46. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1695,Larry Phillips,1964,47,SecondRound,"Giocatore: Larry Phillips. Provenienza: Rice University. Scelto al Draft NBA 1964 con la pick 47. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1696,Bobby Edmonds,1964,48,SecondRound,"Giocatore: Bobby Edmonds. Provenienza: Tennessee State. Scelto al Draft NBA 1964 con la pick 48. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1697,Ricky Kaminsky,1964,49,SecondRound,"Giocatore: Ricky Kaminsky. Provenienza: Yale. Scelto al Draft NBA 1964 con la pick 49. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1698,Troy Collier,1964,50,SecondRound,"Giocatore: Troy Collier. Provenienza: Utah State University. Scelto al Draft NBA 1964 con la pick 50. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1699,Ernest Brock,1964,51,SecondRound,"Giocatore: Ernest Brock. Provenienza: Virginia State University. Scelto al Draft NBA 1964 con la pick 51. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1700,Ray Carey,1964,52,SecondRound,"Giocatore: Ray Carey. Provenienza: Missouri. Scelto al Draft NBA 1964 con la pick 52. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1701,Al Thrasher,1964,53,SecondRound,"Giocatore: Al Thrasher. Provenienza: Wittenberg University. Scelto al Draft NBA 1964 con la pick 53. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1702,Levern Tart,1964,54,SecondRound,"Giocatore: Levern Tart. Provenienza: Bradley. Scelto al Draft NBA 1964 con la pick 54. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1703,Em Bryant,1964,55,SecondRound,"Giocatore: Em Bryant. Provenienza: DePaul. Scelto al Draft NBA 1964 con la pick 55. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 69.0%, tiratore di liberi migliorabile. Rimbalzi: 1593.0 a partita, forte rimbalzista. Assist: 1700.0 a partita, ottimo playmaker e passatore. Segna in media 3722.0 punti a partita. Win Shares in carriera: 8.6."
1704,Jerry Jackson,1964,56,SecondRound,"Giocatore: Jerry Jackson. Provenienza: Ohio University. Scelto al Draft NBA 1964 con la pick 56. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1705,Ron Miller,1964,57,SecondRound,"Giocatore: Ron Miller. Provenienza: Loyola Chicago. Scelto al Draft NBA 1964 con la pick 57. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1706,Gordon Hatton,1964,58,SecondRound,"Giocatore: Gordon Hatton. Provenienza: Dayton. Scelto al Draft NBA 1964 con la pick 58. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1707,Steve Anstett,1964,59,SecondRound,"Giocatore: Steve Anstett. Provenienza: University of Portland. Scelto al Draft NBA 1964 con la pick 59. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1708,Maurice McHartley,1964,60,SecondRound,"Giocatore: Maurice McHartley. Provenienza: North Carolina A&T. Scelto al Draft NBA 1964 con la pick 60. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1709,Dave Lee,1964,61,SecondRound,"Giocatore: Dave Lee. Provenienza: San Francisco. Scelto al Draft NBA 1964 con la pick 61. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1710,Vic Rouse,1964,62,SecondRound,"Giocatore: Vic Rouse. Provenienza: Loyola Chicago. Scelto al Draft NBA 1964 con la pick 62. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1711,Rich Falk,1964,63,SecondRound,"Giocatore: Rich Falk. Provenienza: Northwestern. Scelto al Draft NBA 1964 con la pick 63. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1712,Jim Boutin,1964,64,SecondRound,"Giocatore: Jim Boutin. Provenienza: Lewis and Clark College. Scelto al Draft NBA 1964 con la pick 64. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1713,Ralph Telken,1964,65,SecondRound,"Giocatore: Ralph Telken. Provenienza: Rockhurst University. Scelto al Draft NBA 1964 con la pick 65. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1714,Danny Schultz,1964,66,SecondRound,"Giocatore: Danny Schultz. Provenienza: Tennessee. Scelto al Draft NBA 1964 con la pick 66. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1715,Bob Pelkington,1964,67,SecondRound,"Giocatore: Bob Pelkington. Provenienza: Xavier. Scelto al Draft NBA 1964 con la pick 67. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1716,Jay Buckley,1964,68,SecondRound,"Giocatore: Jay Buckley. Provenienza: Duke. Scelto al Draft NBA 1964 con la pick 68. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1717,Kendall Rhine,1964,69,SecondRound,"Giocatore: Kendall Rhine. Provenienza: Rice University. Scelto al Draft NBA 1964 con la pick 69. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1718,Bob Garibaldi,1964,70,SecondRound,"Giocatore: Bob Garibaldi. Provenienza: Santa Clara. Scelto al Draft NBA 1964 con la pick 70. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1719,Joe Geiger,1964,71,SecondRound,"Giocatore: Joe Geiger. Provenienza: Xavier. Scelto al Draft NBA 1964 con la pick 71. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1720,Jeff Blue,1964,72,SecondRound,"Giocatore: Jeff Blue. Provenienza: Butler. Scelto al Draft NBA 1964 con la pick 72. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1721,Jack Brens,1964,73,SecondRound,"Giocatore: Jack Brens. Provenienza: Wisconsin. Scelto al Draft NBA 1964 con la pick 73. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1722,Tom Black,1964,74,SecondRound,"Giocatore: Tom Black. Provenienza: South Dakota State. Scelto al Draft NBA 1964 con la pick 74. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Tiri liberi: 64.8%, tiratore di liberi migliorabile. Rimbalzi: 259.0 a partita, forte rimbalzista. Assist: 44.0 a partita, ottimo playmaker e passatore. Segna in media 299.0 punti a partita. Win Shares in carriera: 0.1."
1723,Jim Brennan,1964,75,SecondRound,"Giocatore: Jim Brennan. Provenienza: Clemson. Scelto al Draft NBA 1964 con la pick 75. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1724,Darel Carrier,1964,76,SecondRound,"Giocatore: Darel Carrier. Provenienza: Western Kentucky. Scelto al Draft NBA 1964 con la pick 76. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1725,Camden Wall,1964,77,SecondRound,"Giocatore: Camden Wall. Provenienza: California. Scelto al Draft NBA 1964 con la pick 77. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1726,Scotty Pierce,1964,78,SecondRound,"Giocatore: Scotty Pierce. Provenienza: West Texas A&M University. Scelto al Draft NBA 1964 con la pick 78. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1727,Pete Kelley,1964,79,SecondRound,"Giocatore: Pete Kelley. Provenienza: West Virginia Tech. Scelto al Draft NBA 1964 con la pick 79. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1728,Jim Christy,1964,80,SecondRound,"Giocatore: Jim Christy. Provenienza: Georgetown. Scelto al Draft NBA 1964 con la pick 80. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1729,Bill Kusleika,1964,81,SecondRound,"Giocatore: Bill Kusleika. Provenienza: Tulsa. Scelto al Draft NBA 1964 con la pick 81. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1730,Wally Briggs,1964,82,SecondRound,"Giocatore: Wally Briggs. Provenienza: North Carolina A&T. Scelto al Draft NBA 1964 con la pick 82. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1731,Frank Stephens,1964,83,SecondRound,"Giocatore: Frank Stephens. Provenienza: Virginia State University. Scelto al Draft NBA 1964 con la pick 83. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1732,Jeff Cotwright,1964,84,SecondRound,"Giocatore: Jeff Cotwright. Provenienza: Chapman University. Scelto al Draft NBA 1964 con la pick 84. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1733,Bob Neumann,1964,85,SecondRound,"Giocatore: Bob Neumann. Provenienza: Memphis. Scelto al Draft NBA 1964 con la pick 85. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1734,Duane Corriveau,1964,86,SecondRound,"Giocatore: Duane Corriveau. Provenienza: Clark University. Scelto al Draft NBA 1964 con la pick 86. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1735,Dennis Lynch,1964,87,SecondRound,"Giocatore: Dennis Lynch. Provenienza: Yale. Scelto al Draft NBA 1964 con la pick 87. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1736,Fred Glover,1964,88,SecondRound,"Giocatore: Fred Glover. Provenienza: Winston-Salem State. Scelto al Draft NBA 1964 con la pick 88. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1737,Thomas Lowry,1964,89,SecondRound,"Giocatore: Thomas Lowry. Provenienza: West Virginia. Scelto al Draft NBA 1964 con la pick 89. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1738,Gerald Govan,1964,90,SecondRound,"Giocatore: Gerald Govan. Provenienza: Saint Mary of the Plains College. Scelto al Draft NBA 1964 con la pick 90. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1739,Jim Reynolds,1964,91,SecondRound,"Giocatore: Jim Reynolds. Provenienza: Abilene Christian University. Scelto al Draft NBA 1964 con la pick 91. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1740,Frank Kamiaski,1964,92,SecondRound,"Giocatore: Frank Kamiaski. Provenienza: Randolph-Macon College. Scelto al Draft NBA 1964 con la pick 92. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1741,Julius Myers,1964,93,SecondRound,"Giocatore: Julius Myers. Provenienza: Morris Brown College. Scelto al Draft NBA 1964 con la pick 93. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
1742,Warren Sutton,1964,94,SecondRound,"Giocatore: Warren Sutton. Provenienza: Sir George Williams University. Scelto al Draft NBA 1964 con la pick 94. Fascia di scelta: SecondRound. Tiro da 3: -100.0%, tiratore da 3 punti poco affidabile. Assist: 0.0 a partita, non particolarmente orientato agli assist. Win Shares in carriera: 0.0."
